vid,pid,dev_name,man_name
066f,003b,"MP3 Player","SigmaTel, Inc."
066f,003e,"MP3 Player","SigmaTel, Inc."
066f,003f,"MP3 Player","SigmaTel, Inc."
066f,0040,"MP3 Player","SigmaTel, Inc."
066f,0041,"MP3 Player","SigmaTel, Inc."
066f,0042,"MP3 Player","SigmaTel, Inc."
066f,0043,"MP3 Player","SigmaTel, Inc."
066f,004b,"A-Max PA11 MP3 Player","SigmaTel, Inc."
066f,3400,"STMP3400 D-Major MP3 Player","SigmaTel, Inc."
066f,3410,"STMP3410 D-Major MP3 Player","SigmaTel, Inc."
066f,3500,"Player Recovery Device","SigmaTel, Inc."
066f,3780,"STMP3780/i.MX23 SystemOnChip in RecoveryMode","SigmaTel, Inc."
066f,4200,"STIr4200 IrDA Bridge","SigmaTel, Inc."
066f,4210,"STIr4210 IrDA Bridge","SigmaTel, Inc."
066f,8000,"MSCN MP3 Player","SigmaTel, Inc."
066f,8001,"SigmaTel MSCN Audio Player","SigmaTel, Inc."
066f,8004,"MSCNMMC MP3 Player","SigmaTel, Inc."
066f,8008,"i-Bead 100 MP3 Player","SigmaTel, Inc."
066f,8020,"MP3 Player","SigmaTel, Inc."
066f,8034,"MP3 Player","SigmaTel, Inc."
066f,8036,"MP3 Player","SigmaTel, Inc."
066f,8038,"MP3 Player","SigmaTel, Inc."
066f,8056,"MP3 Player","SigmaTel, Inc."
066f,8060,"MP3 Player","SigmaTel, Inc."
066f,8066,"MP3 Player","SigmaTel, Inc."
066f,807e,"MP3 Player","SigmaTel, Inc."
066f,8092,"MP3 Player","SigmaTel, Inc."
066f,8096,"MP3 Player","SigmaTel, Inc."
066f,809a,"MP3 Player","SigmaTel, Inc."
066f,80aa,"MP3 Player","SigmaTel, Inc."
066f,80ac,"MP3 Player","SigmaTel, Inc."
066f,80b8,"MP3 Player","SigmaTel, Inc."
066f,80ba,"MP3 Player","SigmaTel, Inc."
066f,80bc,"MP3 Player","SigmaTel, Inc."
066f,80bf,"MP3 Player","SigmaTel, Inc."
066f,80c5,"MP3 Player","SigmaTel, Inc."
066f,80c8,"MP3 Player","SigmaTel, Inc."
066f,80ca,"MP3 Player","SigmaTel, Inc."
066f,80cc,"MP3 Player","SigmaTel, Inc."
066f,8104,"MP3 Player","SigmaTel, Inc."
066f,8106,"MP3 Player","SigmaTel, Inc."
066f,8108,"MP3 Player","SigmaTel, Inc."
066f,810a,"MP3 Player","SigmaTel, Inc."
066f,810c,"MP3 Player","SigmaTel, Inc."
066f,8122,"MP3 Player","SigmaTel, Inc."
066f,8124,"MP3 Player","SigmaTel, Inc."
066f,8126,"MP3 Player","SigmaTel, Inc."
066f,8128,"MP3 Player","SigmaTel, Inc."
066f,8134,"MP3 Player","SigmaTel, Inc."
066f,8136,"MP3 Player","SigmaTel, Inc."
066f,8138,"MP3 Player","SigmaTel, Inc."
066f,813a,"MP3 Player","SigmaTel, Inc."
066f,813e,"MP3 Player","SigmaTel, Inc."
066f,8140,"MP3 Player","SigmaTel, Inc."
066f,8142,"MP3 Player","SigmaTel, Inc."
066f,8144,"MP3 Player","SigmaTel, Inc."
066f,8146,"MP3 Player","SigmaTel, Inc."
066f,8148,"MP3 Player","SigmaTel, Inc."
066f,814c,"MP3 Player","SigmaTel, Inc."
066f,8201,"MP3 Player","SigmaTel, Inc."
066f,8202,"Jens of Sweden / I-BEAD 150M/150H MP3 player","SigmaTel, Inc."
066f,8203,"MP3 Player","SigmaTel, Inc."
066f,8204,"MP3 Player","SigmaTel, Inc."
066f,8205,"MP3 Player","SigmaTel, Inc."
066f,8206,"Digital MP3 Music Player","SigmaTel, Inc."
066f,8207,"MP3 Player","SigmaTel, Inc."
066f,8208,"MP3 Player","SigmaTel, Inc."
066f,8209,"MP3 Player","SigmaTel, Inc."
066f,820a,"MP3 Player","SigmaTel, Inc."
066f,820b,"MP3 Player","SigmaTel, Inc."
066f,820c,"MP3 Player","SigmaTel, Inc."
066f,820d,"MP3 Player","SigmaTel, Inc."
066f,820e,"MP3 Player","SigmaTel, Inc."
066f,820f,"MP3 Player","SigmaTel, Inc."
066f,8210,"MP3 Player","SigmaTel, Inc."
066f,8211,"MP3 Player","SigmaTel, Inc."
066f,8212,"MP3 Player","SigmaTel, Inc."
066f,8213,"MP3 Player","SigmaTel, Inc."
066f,8214,"MP3 Player","SigmaTel, Inc."
066f,8215,"MP3 Player","SigmaTel, Inc."
066f,8216,"MP3 Player","SigmaTel, Inc."
066f,8217,"MP3 Player","SigmaTel, Inc."
066f,8218,"MP3 Player","SigmaTel, Inc."
066f,8219,"MP3 Player","SigmaTel, Inc."
066f,821a,"MP3 Player","SigmaTel, Inc."
066f,821b,"MP3 Player","SigmaTel, Inc."
066f,821c,"MP3 Player","SigmaTel, Inc."
066f,821d,"MP3 Player","SigmaTel, Inc."
066f,821e,"MP3 Player","SigmaTel, Inc."
066f,821f,"MP3 Player","SigmaTel, Inc."
066f,8220,"MP3 Player","SigmaTel, Inc."
066f,8221,"MP3 Player","SigmaTel, Inc."
066f,8222,"MP3 Player","SigmaTel, Inc."
066f,8223,"MP3 Player","SigmaTel, Inc."
066f,8224,"MP3 Player","SigmaTel, Inc."
066f,8225,"MP3 Player","SigmaTel, Inc."
066f,8226,"MP3 Player","SigmaTel, Inc."
066f,8227,"MP3 Player","SigmaTel, Inc."
066f,8228,"MP3 Player","SigmaTel, Inc."
066f,8229,"MP3 Player","SigmaTel, Inc."
066f,8230,"MP3 Player","SigmaTel, Inc."
066f,829c,"MP3 Player","SigmaTel, Inc."
066f,82e0,"MP3 Player","SigmaTel, Inc."
066f,8320,"TrekStor i.Beat fun","SigmaTel, Inc."
066f,835d,"MP3 Player","SigmaTel, Inc."
066f,83b5,"Transcend T.sonic 530 MP3 Player","SigmaTel, Inc."
066f,9000,"MP3 Player","SigmaTel, Inc."
066f,9001,"MP3 Player","SigmaTel, Inc."
066f,9002,"MP3 Player","SigmaTel, Inc."
0670,0001,"Calibrator","Sequel Imaging"
0670,0005,"Enable Cable","Sequel Imaging"
0672,1041,"LCS1040 Speaker System","Labtec, Inc."
0672,5000,"SpaceBall 4000 FLX","Labtec, Inc."
0673,5000,"Keyboard","HCL"
0675,0110,"Vigor 128 ISDN TA","DrayTek Corp."
0675,0530,"Vigor530 IEEE 802.11G Adapter (ISL3880+NET2280)","DrayTek Corp."
0675,0550,"Vigor550","DrayTek Corp."
0675,1688,"miniVigor 128 ISDN TA [HFC-S]","DrayTek Corp."
0675,6694,"miniVigor 128 ISDN TA","DrayTek Corp."
0677,07d5,"TM-ED1285(USB)","Aiwa Co., Ltd"
0677,0fa1,"TD-U8000 Tape Drive","Aiwa Co., Ltd"
067b,0000,"PL2301 USB-USB Bridge","Prolific Technology, Inc."
067b,0001,"PL2302 USB-USB Bridge","Prolific Technology, Inc."
067b,0307,"Motorola Serial Adapter","Prolific Technology, Inc."
067b,04bb,"PL2303 Serial (IODATA USB-RSAQ2)","Prolific Technology, Inc."
067b,0600,"IDE Bridge","Prolific Technology, Inc."
067b,0610,"Onext EG210U MODEM","Prolific Technology, Inc."
067b,0611,"AlDiga AL-11U Quad-band GSM/GPRS/EDGE modem","Prolific Technology, Inc."
067b,1231,"Orico SATA External Hard Disk Drive Lay-Flat Docking Station with USB 3.0 & eSATA interfaces.","Prolific Technology, Inc."
067b,2303,"PL2303 Serial Port / Mobile Action MA-8910P","Prolific Technology, Inc."
067b,2305,"PL2305 Parallel Port","Prolific Technology, Inc."
067b,2306,"Raylink Bridge Controller","Prolific Technology, Inc."
067b,2307,"PL2307 USB-ATAPI4 Bridge","Prolific Technology, Inc."
067b,2313,"FITEL PHS U Cable Adaptor","Prolific Technology, Inc."
067b,2315,"Flash Disk Embedded Hub","Prolific Technology, Inc."
067b,2316,"Flash Disk Security Device","Prolific Technology, Inc."
067b,2317,"Mass Storage Device","Prolific Technology, Inc."
067b,2501,"PL2501 USB-USB Bridge (USB 2.0)","Prolific Technology, Inc."
067b,2506,"Kaser 8gB micro hard drive","Prolific Technology, Inc."
067b,2507,"PL2507 Hi-speed USB to IDE bridge controller","Prolific Technology, Inc."
067b,2515,"Flash Disk Embedded Hub","Prolific Technology, Inc."
067b,2517,"Flash Disk Mass Storage Device","Prolific Technology, Inc."
067b,2528,"Storage device (8gB thumb drive)","Prolific Technology, Inc."
067b,2571,"LG Electronics GE24LU21","Prolific Technology, Inc."
067b,25a1,"PL25A1 Host-Host Bridge","Prolific Technology, Inc."
067b,2773,"PL2773 SATAII bridge controller","Prolific Technology, Inc."
067b,3400,"Hi-Speed Flash Disk with TruePrint AES3400","Prolific Technology, Inc."
067b,3500,"Hi-Speed Flash Disk with TruePrint AES3500","Prolific Technology, Inc."
067b,3507,"PL3507 ATAPI6 Bridge","Prolific Technology, Inc."
067b,aaa0,"Prolific Pharos","Prolific Technology, Inc."
067b,aaa2,"PL2303 Serial Adapter (IODATA USB-RSAQ3)","Prolific Technology, Inc."
067b,aaa3,"PL2303x Serial Adapter","Prolific Technology, Inc."
067c,1001,"Siemens SpeedStream 100MBps Ethernet","Efficient Networks, Inc."
067c,1022,"Siemens SpeedStream 1022 802.11b Adapter","Efficient Networks, Inc."
067c,1023,"SpeedStream Wireless","Efficient Networks, Inc."
067c,4020,"SpeedStream 4020 ATM/ADSL Installer","Efficient Networks, Inc."
067c,4031,"Efficient ADSL Modem","Efficient Networks, Inc."
067c,4032,"SpeedStream 4031 ATM/ADSL Installer","Efficient Networks, Inc."
067c,4033,"SpeedStream 4031 ATM/ADSL Installer","Efficient Networks, Inc."
067c,4060,"Alcatel Speedstream 4060 ADSL Modem","Efficient Networks, Inc."
067c,4062,"Efficient Networks 4060 Loader","Efficient Networks, Inc."
067c,5667,"Efficient Networks Virtual Bus for ADSL Modem","Efficient Networks, Inc."
067c,c031,"SpeedStream 4031 ATM/ADSL Installer","Efficient Networks, Inc."
067c,c032,"SpeedStream 4031 ATM/ADSL Installer","Efficient Networks, Inc."
067c,c033,"SpeedStream 4031 ATM/ADSL Installer","Efficient Networks, Inc."
067c,c060,"SpeedStream 4060 Miniport ATM/ADSL Adapter","Efficient Networks, Inc."
067c,d667,"Efficient Networks Virtual Bus for ADSL Modem","Efficient Networks, Inc."
067c,e240,"Speedstream Ethernet Adapter E240","Efficient Networks, Inc."
067c,e540,"Speedstream Ethernet Adapter E240","Efficient Networks, Inc."
067e,0801,"HID Keyboard, Barcode scanner","Intermec Technologies Corp."
067e,0803,"VCP, Barcode scanner","Intermec Technologies Corp."
067e,0805,"VCP + UVC, Barcode scanner","Intermec Technologies Corp."
067e,1001,"Mobile Computer","Intermec Technologies Corp."
067f,4552,"DSL-200 ADSL Modem","Virata, Ltd"
067f,6542,"DSL Modem","Virata, Ltd"
067f,6549,"DSL Modem","Virata, Ltd"
067f,7541,"DSL Modem","Virata, Ltd"
0680,0002,"Arowana Optical Wheel Mouse MSOP-01","Realtek Semiconductor Corp., CPP Div. (Avance Logic)"
0681,0001,"Dect Base","Siemens Information and Communication Products"
0681,0002,"Gigaset 3075 Passive ISDN","Siemens Information and Communication Products"
0681,0005,"ID-Mouse with Fingerprint Reader","Siemens Information and Communication Products"
0681,0012,"I-Gate 802.11b Adapter","Siemens Information and Communication Products"
0681,001b,"WLL013","Siemens Information and Communication Products"
0681,001d,"Hipath 1000","Siemens Information and Communication Products"
0681,0022,"Gigaset SX353 ISDN","Siemens Information and Communication Products"
0681,0026,"DECT Data - Gigaset M34","Siemens Information and Communication Products"
0681,002b,"A-100-I ADSL Modem","Siemens Information and Communication Products"
0681,002e,"ADSL Router_S-141","Siemens Information and Communication Products"
0681,0034,"GSM module MC35/ES75 USB Modem","Siemens Information and Communication Products"
0681,3c06,"54g USB Network Adapter","Siemens Information and Communication Products"
0685,7000,"HSDPA Modem","ZD Incorporated"
0686,2001,"PagePro 4110W","Minolta Co., Ltd"
0686,2004,"PagePro 1200W","Minolta Co., Ltd"
0686,2005,"Magicolor 2300 DL","Minolta Co., Ltd"
0686,3001,"PagePro 4100","Minolta Co., Ltd"
0686,3005,"PagePro 1250E","Minolta Co., Ltd"
0686,3006,"PagePro 1250W","Minolta Co., Ltd"
0686,3009,"Magicolor 2300W","Minolta Co., Ltd"
0686,300b,"PagePro 1350W","Minolta Co., Ltd"
0686,300c,"PagePro 1300W","Minolta Co., Ltd"
0686,301b,"Develop D 1650iD","Minolta Co., Ltd"
0686,3023,"Develop D 2050iD","Minolta Co., Ltd"
0686,302e,"Develop D 1650iD PCL","Minolta Co., Ltd"
0686,3034,"Develop D 2050iD PCL","Minolta Co., Ltd"
0686,4001,"Dimage 2300","Minolta Co., Ltd"
0686,4003,"Dimage 2330 Zoom Camera","Minolta Co., Ltd"
0686,4004,"Dimage Scan Elite II AF-2920 (2888)","Minolta Co., Ltd"
0686,4005,"Minolta DiMAGE E201 Mass Storage Device","Minolta Co., Ltd"
0686,4006,"Dimage 7 Camera","Minolta Co., Ltd"
0686,4007,"Dimage S304 Camera","Minolta Co., Ltd"
0686,4008,"Dimage 5 Camera","Minolta Co., Ltd"
0686,4009,"Dimage X Camera","Minolta Co., Ltd"
0686,400a,"Dimage S404 Camera","Minolta Co., Ltd"
0686,400b,"Dimage 7i Camera","Minolta Co., Ltd"
0686,400c,"Dimage F100 Camera","Minolta Co., Ltd"
0686,400d,"Dimage Scan Dual III AF-2840 (2889)","Minolta Co., Ltd"
0686,400e,"Dimage Scan Elite 5400 (2890)","Minolta Co., Ltd"
0686,400f,"Dimage 7Hi Camera","Minolta Co., Ltd"
0686,4010,"Dimage Xi Camera","Minolta Co., Ltd"
0686,4011,"Dimage F300 Camera","Minolta Co., Ltd"
0686,4012,"Dimage F200 Camera","Minolta Co., Ltd"
0686,4014,"Dimage S414 Camera","Minolta Co., Ltd"
0686,4015,"Dimage XT Camera [storage]","Minolta Co., Ltd"
0686,4016,"Dimage XT Camera [remote mode]","Minolta Co., Ltd"
0686,4017,"Dimage E223","Minolta Co., Ltd"
0686,4018,"Dimage Z1","Minolta Co., Ltd"
0686,4019,"Dimage A1 Camera [remote mode]","Minolta Co., Ltd"
0686,401a,"Dimage A1 Camera [storage]","Minolta Co., Ltd"
0686,401c,"Dimage X20 Camera","Minolta Co., Ltd"
0686,401e,"Dimage E323 Camera","Minolta Co., Ltd"
068e,00d3,"OEM 3 axis 5 button joystick","CH Products, Inc."
068e,00e2,"HFX OEM Joystick","CH Products, Inc."
068e,00f0,"Multi-Function Panel","CH Products, Inc."
068e,00f1,"Pro Throttle","CH Products, Inc."
068e,00f2,"Flight Sim Pedals","CH Products, Inc."
068e,00f3,"Fighterstick","CH Products, Inc."
068e,00f4,"Combatstick","CH Products, Inc."
068e,00fa,"Ch Throttle Quadrant","CH Products, Inc."
068e,00ff,"Flight Sim Yoke","CH Products, Inc."
068e,0500,"GameStick 3D","CH Products, Inc."
068e,0501,"CH Pro Pedals","CH Products, Inc."
068e,0504,"F-16 Combat Stick","CH Products, Inc."
068f,c00d,"MEK-6500","Nihon KOHDEN"
0693,0002,"FlashGate SmartMedia Card Reader","Hagiwara Sys-Com Co., Ltd"
0693,0003,"FlashGate CompactFlash Card Reader","Hagiwara Sys-Com Co., Ltd"
0693,0005,"FlashGate","Hagiwara Sys-Com Co., Ltd"
0693,0006,"SM PCCard R/W and SPD","Hagiwara Sys-Com Co., Ltd"
0693,0007,"FlashGate ME (Authenticated)","Hagiwara Sys-Com Co., Ltd"
0693,000a,"SDCard/MMC Reader/Writer","Hagiwara Sys-Com Co., Ltd"
0694,0001,"Mindstorms Tower","Lego Group"
0694,0002,"Mindstorms NXT","Lego Group"
0694,0005,"Mindstorms EV3","Lego Group"
0694,0006,"Mindstorms EV3 Firmware Update","Lego Group"
0698,1786,"1300ex Monitor","Chuntex (CTX)"
0698,2003,"CTX M730V built in Camera","Chuntex (CTX)"
0698,9999,"VLxxxx Monitor+Hub","Chuntex (CTX)"
0699,0347,"AFG 3022B","Tektronix, Inc."
0699,0365,"TDS 2004B","Tektronix, Inc."
0699,036a,"TDS 2024B","Tektronix, Inc."
069a,0001,"VC010 Webcam [pwc]","Askey Computer Corp."
069a,0303,"Cable Modem","Askey Computer Corp."
069a,0311,"ADSL Router Remote NDIS Device","Askey Computer Corp."
069a,0318,"Remote NDIS Device","Askey Computer Corp."
069a,0319,"220V Remote NDIS Device","Askey Computer Corp."
069a,0320,"IEEE 802.11b Wireless LAN Card","Askey Computer Corp."
069a,0321,"Dynalink WLL013 / Compex WLU11A 802.11b Adapter","Askey Computer Corp."
069a,0402,"Scientific Atlanta WebSTAR 100 & 200 series Cable Modem","Askey Computer Corp."
069a,0811,"BT Virtual Bus for Helium","Askey Computer Corp."
069a,0821,"BT Voyager 1010 802.11b Adapter","Askey Computer Corp."
069a,4402,"Scientific Atlanta WebSTAR 2000 series Cable Modem","Askey Computer Corp."
069a,4403,"Scientific Atlanta WebSTAR 300 series Cable Modem","Askey Computer Corp."
069a,4501,"Scientific-Atlanta WebSTAR 2000 series Cable Modem","Askey Computer Corp."
069b,0704,"DCM245 Cable Modem","Thomson, Inc."
069b,0705,"THG540K Cable Modem","Thomson, Inc."
069b,0709,"Lyra PDP2424","Thomson, Inc."
069b,070c,"MP3 Player","Thomson, Inc."
069b,070d,"MP3 Player","Thomson, Inc."
069b,070e,"MP3 Player","Thomson, Inc."
069b,070f,"RCA Lyra RD1071 MP3 Player","Thomson, Inc."
069b,0731,"Lyra M200E256","Thomson, Inc."
069b,0761,"RCA H100A","Thomson, Inc."
069b,0778,"PEARL USB Device","Thomson, Inc."
069b,2220,"RCA Kazoo RD1000 MP3 Player","Thomson, Inc."
069b,300a,"RCA Lyra MP3 Player","Thomson, Inc."
069b,3012,"MP3 Player","Thomson, Inc."
069b,3013,"MP3 Player","Thomson, Inc."
069b,5557,"RCA CDS6300","Thomson, Inc."
069d,0001,"Satellite Receiver Device","Hughes Network Systems (HNS)"
069d,0002,"Satellite Device","Hughes Network Systems (HNS)"
069e,0005,"Marx CryptoBox v1.2","Welcat Inc."
069f,0010,"Tornado Speakerphone FaxModem 56.0","Allied Data Technologies BV"
069f,0011,"Tornado Speakerphone FaxModem 56.0","Allied Data Technologies BV"
069f,1000,"ADT VvBus for CopperJet","Allied Data Technologies BV"
069f,1004,"CopperJet 821 RouterPlus","Allied Data Technologies BV"
06a2,0033,"USB Mouse","Topro Technology, Inc."
06a3,0006,"Cyborg Gold Joystick","Saitek PLC"
06a3,0109,"P880 Pad","Saitek PLC"
06a3,0160,"ST290 Pro","Saitek PLC"
06a3,0200,"Racing Wheel","Saitek PLC"
06a3,0201,"Adrenalin Gamepad","Saitek PLC"
06a3,0241,"Xbox Adrenalin Gamepad","Saitek PLC"
06a3,0255,"X52 Flight Controller","Saitek PLC"
06a3,040b,"P990 Dual Analog Pad","Saitek PLC"
06a3,040c,"P2900 Wireless Pad","Saitek PLC"
06a3,0422,"ST90 Joystick","Saitek PLC"
06a3,0460,"ST290 Pro Flight Stick","Saitek PLC"
06a3,0463,"ST290","Saitek PLC"
06a3,0464,"Cyborg Evo","Saitek PLC"
06a3,0471,"Cyborg Graphite Stick","Saitek PLC"
06a3,0501,"R100 Sports Wheel","Saitek PLC"
06a3,0502,"ST200 Stick","Saitek PLC"
06a3,0506,"R220 Digital Wheel","Saitek PLC"
06a3,051e,"Cyborg Digital II Stick","Saitek PLC"
06a3,052d,"P750 Gamepad","Saitek PLC"
06a3,053c,"X45 Flight Controller","Saitek PLC"
06a3,053f,"X36F Flightstick","Saitek PLC"
06a3,056c,"P2000 Tilt Pad","Saitek PLC"
06a3,056f,"P2000 Tilt Pad","Saitek PLC"
06a3,05d2,"PC Dash 2","Saitek PLC"
06a3,075c,"X52 Flight Controller","Saitek PLC"
06a3,0762,"Saitek X52 Pro Flight Control System","Saitek PLC"
06a3,0763,"Pro Flight Rudder Pedals","Saitek PLC"
06a3,0764,"Flight Pro Combat Rudder","Saitek PLC"
06a3,0805,"R440 Force Wheel","Saitek PLC"
06a3,0b4e,"Pro Flight Backlit Information Panel","Saitek PLC"
06a3,0bac,"Pro Flight Yoke","Saitek PLC"
06a3,0c2d,"Pro Flight Quadrant","Saitek PLC"
06a3,0d05,"Pro Flight Radio Panel","Saitek PLC"
06a3,0d06,"Flight Pro Multi Panel","Saitek PLC"
06a3,0d67,"Pro Flight Switch Panel","Saitek PLC"
06a3,1003,"GM2 Action Pad","Saitek PLC"
06a3,1009,"Action Pad","Saitek PLC"
06a3,100a,"SP550 Pad and Joystick Combo","Saitek PLC"
06a3,100b,"SP550 Pad","Saitek PLC"
06a3,1509,"P3000 Wireless Pad","Saitek PLC"
06a3,1589,"P3000 Wireless Pad","Saitek PLC"
06a3,2541,"X45 Flight Controller","Saitek PLC"
06a3,3509,"P3000 RF GamePad","Saitek PLC"
06a3,353e,"Cyborg Evo Wireless","Saitek PLC"
06a3,3589,"P3000 Wireless Pad","Saitek PLC"
06a3,35be,"Cyborg Evo","Saitek PLC"
06a3,5509,"P3000 Wireless Pad","Saitek PLC"
06a3,712c,"Pro Flight Yoke integrated hub","Saitek PLC"
06a3,8000,"Gamers' Keyboard","Saitek PLC"
06a3,801e,"Cyborg 3D Digital Stick II","Saitek PLC"
06a3,8020,"Eclipse Keyboard","Saitek PLC"
06a3,8021,"Eclipse II Keyboard","Saitek PLC"
06a3,802d,"P750 Pad","Saitek PLC"
06a3,803f,"X36 Flight Controller","Saitek PLC"
06a3,806f,"P2000 Tilt Pad","Saitek PLC"
06a3,80c0,"Pro Gamer Command Unit","Saitek PLC"
06a3,80c1,"Cyborg Command Pad Unit","Saitek PLC"
06a3,a2ae,"Pro Flight Instrument Panel","Saitek PLC"
06a3,a502,"Gaming Mouse","Saitek PLC"
06a3,f518,"P3200 Rumble Force Game Pad","Saitek PLC"
06a3,f51a,"P3600","Saitek PLC"
06a3,ff04,"R440 Force Wheel","Saitek PLC"
06a3,ff0c,"Cyborg Force Rumble Pad","Saitek PLC"
06a3,ff0d,"P2600 Rumble Force Pad","Saitek PLC"
06a3,ff12,"Cyborg 3D Force Stick","Saitek PLC"
06a3,ff17,"ST 330 Rumble Force Stick","Saitek PLC"
06a3,ff52,"Cyborg 3D Rumble Force Joystick","Saitek PLC"
06a3,ffb5,"Cyborg Evo Force Joystick","Saitek PLC"
06a5,0000,"Typhoon Webcam 100k [nw8000]","Divio"
06a5,d001,"ProLink DS3303u Webcam","Divio"
06a5,d800,"Chicony TwinkleCam","Divio"
06a5,d820,"Wize Media 1000","Divio"
06a8,0042,"SignatureGem 1X5 Pad","Topaz Systems, Inc."
06a8,0043,"SignatureGem 1X5-HID Pad","Topaz Systems, Inc."
06a9,0005,"WireSpeed Dual Connect Modem","Westell"
06a9,0006,"WireSpeed Dual Connect Modem","Westell"
06a9,000a,"WireSpeed Dual Connect Modem","Westell"
06a9,000b,"WireSpeed Dual Connect Modem","Westell"
06a9,000e,"A90-211WG-01 802.11g Adapter [Intersil ISL3887]","Westell"
06b9,0120,"SpeedTouch 120g 802.11g Wireless Adapter [Intersil ISL3886]","Alcatel Telecom"
06b9,0121,"SpeedTouch 121g Wireless Dongle","Alcatel Telecom"
06b9,2001,"SPEED TOUCH Card","Alcatel Telecom"
06b9,4061,"SpeedTouch ISDN or ADSL Modem","Alcatel Telecom"
06b9,4062,"SpeedTouch ISDN or ADSL router","Alcatel Telecom"
06b9,a5a5,"DynaMiTe Modem","Alcatel Telecom"
06bc,000b,"Okipage 14ex Printer","Oki Data Corp."
06bc,0027,"Okipage 14e","Oki Data Corp."
06bc,00f7,"OKI B4600 Mono Printer","Oki Data Corp."
06bc,015e,"OKIPOS 411/412 POS Printer","Oki Data Corp."
06bc,01c9,"OKI B430 Mono Printer","Oki Data Corp."
06bc,01db,"MC860 Multifunction Printer","Oki Data Corp."
06bc,01dc,"MC860 Multifunction Printer","Oki Data Corp."
06bc,01dd,"MC860 Multifunction Printer","Oki Data Corp."
06bc,01de,"MC860 Multifunction Printer","Oki Data Corp."
06bc,01df,"CX2633 Multifunction Printer","Oki Data Corp."
06bc,01e0,"ES8460 Multifunction Printer","Oki Data Corp."
06bc,020b,"OKI ES4140 Mono Printer","Oki Data Corp."
06bc,021f,"ES8460 Multifunction Printer","Oki Data Corp."
06bc,026f,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0270,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0271,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0272,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0273,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0274,"ES3451 Multifunction Printer","Oki Data Corp."
06bc,0275,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0276,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0277,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0278,"MC351 Multifunction Printer","Oki Data Corp."
06bc,0279,"MC361 Multifunction Printer","Oki Data Corp."
06bc,027a,"MC361 Multifunction Printer","Oki Data Corp."
06bc,027b,"MC361 Multifunction Printer","Oki Data Corp."
06bc,027c,"MC361 Multifunction Printer","Oki Data Corp."
06bc,027d,"MC361 Multifunction Printer","Oki Data Corp."
06bc,027e,"ES3461 Multifunction Printer","Oki Data Corp."
06bc,027f,"MC361 Multifunction Printer","Oki Data Corp."
06bc,0280,"MC361 Multifunction Printer","Oki Data Corp."
06bc,0281,"MC361 Multifunction Printer","Oki Data Corp."
06bc,0282,"MC361 Multifunction Printer","Oki Data Corp."
06bc,0283,"MC561 Multifunction Printer","Oki Data Corp."
